db,country,event_date,event_name,category_4,post_month,baseline,shock
ICEWS,Canada,2019-06-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,3,-1.6250218575712123,-0.24822402140172972
ICEWS,Canada,2019-06-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,6,-1.6250218575712123,-0.45694609641696693
ICEWS,Canada,2019-06-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,12,-1.6250218575712123,0.3703545122029013
ICEWS,Canada,2022-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,0,-0.17833019874288897,-0.345095455197496
ICEWS,Canada,2022-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,1,-0.17833019874288897,-0.28248529365094305
ICEWS,Canada,2022-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,2,-0.17833019874288897,-0.979480473964796
ICEWS,Canada,2022-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,3,-0.17833019874288897,0.19781071926194732
ICEWS,Canada,2022-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,6,-0.17833019874288897,-0.4385905828468291
ICEWS,Canada,2022-11-01,Bilateral meeting on sidelines of G20 Summit,Third-party meeting,12,-0.17833019874288897,-0.4385905828468291
ICEWS,Canada,2025-06-01,Li Qiang phone call with PM Mark Carney,Remote talk,0,-0.6169207815897181,0
ICEWS,Canada,2025-06-01,Li Qiang phone call with PM Mark Carney,Remote talk,1,-0.6169207815897181,0
ICEWS,Canada,2025-06-01,Li Qiang phone call with PM Mark Carney,Remote talk,2,-0.6169207815897181,0
ICEWS,Canada,2025-06-01,Li Qiang phone call with PM Mark Carney,Remote talk,3,-0.6169207815897181,0
ICEWS,Canada,2025-06-01,Li Qiang phone call with PM Mark Carney,Remote talk,6,-0.6169207815897181,0
ICEWS,Canada,2025-10-01,Xi meets Canadian PM Mark Carney at APEC Gyeongju,Third-party meeting,0,-0.6169207815897181,0
ICEWS,Canada,2025-10-01,Xi meets Canadian PM Mark Carney at APEC Gyeongju,Third-party meeting,1,-0.6169207815897181,0
ICEWS,Canada,2025-10-01,Xi meets Canadian PM Mark Carney at APEC Gyeongju,Third-party meeting,2,-0.6169207815897181,0
ICEWS,France,2004-10-01,State visit to China,Partner inbound visit,0,-0.09871683131233598,1.0949658788864043
ICEWS,France,2004-10-01,State visit to China,Partner inbound visit,1,-0.09871683131233598,0.5753147425329018
ICEWS,France,2004-10-01,State visit to China,Partner inbound visit,2,-0.09871683131233598,0.23990935226760657
ICEWS,France,2004-10-01,State visit to China,Partner inbound visit,3,-0.09871683131233598,-0.9371861308141533
ICEWS,France,2004-10-01,State visit to China,Partner inbound visit,6,-0.09871683131233598,0.14985390180418734
ICEWS,France,2004-10-01,State visit to China,Partner inbound visit,12,-0.09871683131233598,-0.6222011234196441
ICEWS,France,2007-11-01,State visit to China,Partner inbound visit,0,-0.3989333847111762,1.0891106697447959
ICEWS,France,2007-11-01,State visit to China,Partner inbound visit,1,-0.3989333847111762,0.6785864858596364
ICEWS,France,2007-11-01,State visit to China,Partner inbound visit,2,-0.3989333847111762,0.17301240352105046
ICEWS,France,2007-11-01,State visit to China,Partner inbound visit,3,-0.3989333847111762,0.7666507682950036
ICEWS,France,2007-11-01,State visit to China,Partner inbound visit,6,-0.3989333847111762,-1.085170463392921
ICEWS,France,2007-11-01,State visit to China,Partner inbound visit,12,-0.3989333847111762,-0.294647290087878
ICEWS,France,2014-03-01,State visit to France,Chinese outbound visit,0,0.5571660610593049,-0.5187350716256153
ICEWS,France,2014-03-01,State visit to France,Chinese outbound visit,1,0.5571660610593049,0.3192400341082132
ICEWS,France,2014-03-01,State visit to France,Chinese outbound visit,2,0.5571660610593049,0.6506302973335224
ICEWS,France,2014-03-01,State visit to France,Chinese outbound visit,3,0.5571660610593049,-0.09237223014389473
ICEWS,France,2014-03-01,State visit to France,Chinese outbound visit,6,0.5571660610593049,-0.6287293721121342
ICEWS,France,2014-03-01,State visit to France,Chinese outbound visit,12,0.5571660610593049,0.22357011781710046
ICEWS,France,2015-11-01,State visit to China,Partner inbound visit,0,1.6929486375236167,-2.41810196759142
ICEWS,France,2015-11-01,State visit to China,Partner inbound visit,1,1.6929486375236167,-2.6620645095731326
ICEWS,France,2015-11-01,State visit to China,Partner inbound visit,2,1.6929486375236167,-0.5865783737072605
ICEWS,France,2015-11-01,State visit to China,Partner inbound visit,3,1.6929486375236167,-2.351281975836461
ICEWS,France,2015-11-01,State visit to China,Partner inbound visit,6,1.6929486375236167,-1.9968843158714344
ICEWS,France,2015-11-01,State visit to China,Partner inbound visit,12,1.6929486375236167,-1.0888040727522723
ICEWS,France,2018-01-01,State visit to China,Partner inbound visit,0,1.0213151671820395,-1.1483679494638581
ICEWS,France,2018-01-01,State visit to China,Partner inbound visit,1,1.0213151671820395,-1.3372435512624694
ICEWS,France,2018-01-01,State visit to China,Partner inbound visit,2,1.0213151671820395,0.00648340876760356
ICEWS,France,2018-01-01,State visit to China,Partner inbound visit,3,1.0213151671820395,-1.066235797065673
ICEWS,France,2018-01-01,State visit to China,Partner inbound visit,6,1.0213151671820395,-0.5036828987090405
ICEWS,France,2018-01-01,State visit to China,Partner inbound visit,12,1.0213151671820395,-2.290499178968247
ICEWS,France,2019-03-01,State visit to France,Chinese outbound visit,0,-0.8300026010939546,1.4171437038859616
ICEWS,France,2019-03-01,State visit to France,Chinese outbound visit,1,-0.8300026010939546,0.8360900707638903
ICEWS,France,2019-03-01,State visit to France,Chinese outbound visit,2,-0.8300026010939546,-0.5398016590470777
ICEWS,France,2019-03-01,State visit to France,Chinese outbound visit,3,-0.8300026010939546,1.1262878274272747
ICEWS,France,2019-03-01,State visit to France,Chinese outbound visit,6,-0.8300026010939546,1.225042347024635
ICEWS,France,2019-03-01,State visit to France,Chinese outbound visit,12,-0.8300026010939546,3.0252717094155983
ICEWS,France,2019-11-01,State visit to China,Partner inbound visit,0,0.2734693990275082,1.0509173343633678
ICEWS,France,2019-11-01,State visit to China,Partner inbound visit,1,0.2734693990275082,-1.553234718234115
ICEWS,France,2019-11-01,State visit to China,Partner inbound visit,2,0.2734693990275082,-0.5408864278907344
ICEWS,France,2019-11-01,State visit to China,Partner inbound visit,3,0.2734693990275082,-0.0634169955466467
ICEWS,France,2019-11-01,State visit to China,Partner inbound visit,6,0.2734693990275082,-1.1580639314753838
ICEWS,France,2019-11-01,State visit to China,Partner inbound visit,12,0.2734693990275082,0.31637668604678393
ICEWS,France,2023-04-01,State visit to China,Partner inbound visit,0,0.13855287925052698,0.021979426374623523
ICEWS,France,2023-04-01,State visit to China,Partner inbound visit,1,0.13855287925052698,0.021979426374623523
ICEWS,France,2023-04-01,State visit to China,Partner inbound visit,2,0.13855287925052698,0.021979426374623523
ICEWS,France,2023-04-01,State visit to China,Partner inbound visit,3,0.13855287925052698,0.021979426374623523
ICEWS,France,2023-04-01,State visit to China,Partner inbound visit,6,0.13855287925052698,0.021979426374623523
ICEWS,France,2023-04-01,State visit to China,Partner inbound visit,12,0.13855287925052698,0.021979426374623523
ICEWS,France,2024-05-01,State visit to France,Chinese outbound visit,0,0.1605323056251505,0
ICEWS,France,2024-05-01,State visit to France,Chinese outbound visit,1,0.1605323056251505,0
ICEWS,France,2024-05-01,State visit to France,Chinese outbound visit,2,0.1605323056251505,0
ICEWS,France,2024-05-01,State visit to France,Chinese outbound visit,3,0.1605323056251505,0
ICEWS,France,2024-05-01,State visit to France,Chinese outbound visit,6,0.1605323056251505,0
ICEWS,France,2024-05-01,State visit to France,Chinese outbound visit,12,0.1605323056251505,0
ICEWS,France,2025-12-01,State visit to China,Partner inbound visit,0,0.1605323056251505,0
ICEWS,Germany,2004-12-01,Official visit to China,Partner inbound visit,0,0.7875136010125776,-0.6282406874365924
ICEWS,Germany,2004-12-01,Official visit to China,Partner inbound visit,1,0.7875136010125776,-0.5453391445798712
ICEWS,Germany,2004-12-01,Official visit to China,Partner inbound visit,2,0.7875136010125776,-0.49240933895702327
ICEWS,Germany,2004-12-01,Official visit to China,Partner inbound visit,3,0.7875136010125776,-0.640322560026806
ICEWS,Germany,2004-12-01,Official visit to China,Partner inbound visit,6,0.7875136010125776,-1.1867932525365297
ICEWS,Germany,2004-12-01,Official visit to China,Partner inbound visit,12,0.7875136010125776,-1.061342675476797
ICEWS,Germany,2006-05-01,First official visit to China,Partner inbound visit,0,0.09456802413231943,0.004453791574708946
ICEWS,Germany,2006-05-01,First official visit to China,Partner inbound visit,1,0.09456802413231943,-0.4327204594884987
ICEWS,Germany,2006-05-01,First official visit to China,Partner inbound visit,2,0.09456802413231943,0.7027898069887515
ICEWS,Germany,2006-05-01,First official visit to China,Partner inbound visit,3,0.09456802413231943,0.13943693919369346
ICEWS,Germany,2006-05-01,First official visit to China,Partner inbound visit,6,0.09456802413231943,-0.4102803509465296
ICEWS,Germany,2006-05-01,First official visit to China,Partner inbound visit,12,0.09456802413231943,-1.2042796402557288
ICEWS,Germany,2010-07-01,Official visit to China,Partner inbound visit,0,0.5386028545620397,-0.3889737615585119
ICEWS,Germany,2010-07-01,Official visit to China,Partner inbound visit,1,0.5386028545620397,0.3537457797849183
ICEWS,Germany,2010-07-01,Official visit to China,Partner inbound visit,2,0.5386028545620397,-1.2708406524635696
ICEWS,Germany,2010-07-01,Official visit to China,Partner inbound visit,3,0.5386028545620397,-0.44696470211750905
ICEWS,Germany,2010-07-01,Official visit to China,Partner inbound visit,6,0.5386028545620397,-0.09518730944381992
ICEWS,Germany,2010-07-01,Official visit to China,Partner inbound visit,12,0.5386028545620397,-2.8472264261023184
ICEWS,Germany,2014-03-01,State visit to Germany,Chinese outbound visit,0,0.8474537327647407,-0.9401124960368459
ICEWS,Germany,2014-03-01,State visit to Germany,Chinese outbound visit,1,0.8474537327647407,-0.7496086892186861
ICEWS,Germany,2014-03-01,State visit to Germany,Chinese outbound visit,2,0.8474537327647407,0.4589480490311608
ICEWS,Germany,2014-03-01,State visit to Germany,Chinese outbound visit,3,0.8474537327647407,1.4664080297996462
ICEWS,Germany,2014-03-01,State visit to Germany,Chinese outbound visit,6,0.8474537327647407,-1.4790230344657154
ICEWS,Germany,2014-03-01,State visit to Germany,Chinese outbound visit,12,0.8474537327647407,-0.6278898877089965
ICEWS,Germany,2019-09-01,Official visit to China,Partner inbound visit,0,-0.7140205925329641,0.5617235019761194
ICEWS,Germany,2019-09-01,Official visit to China,Partner inbound visit,1,-0.7140205925329641,1.843288081582829
ICEWS,Germany,2019-09-01,Official visit to China,Partner inbound visit,2,-0.7140205925329641,1.1633052779339317
ICEWS,Germany,2019-09-01,Official visit to China,Partner inbound visit,3,-0.7140205925329641,0.45567087414203394
ICEWS,Germany,2019-09-01,Official visit to China,Partner inbound visit,6,-0.7140205925329641,0.4587226311459641
ICEWS,Germany,2019-09-01,Official visit to China,Partner inbound visit,12,-0.7140205925329641,-0.1689630044869096
ICEWS,Germany,2022-11-01,Official visit to China,Partner inbound visit,0,0.4266358826822756,-0.25057716636843946
ICEWS,Germany,2022-11-01,Official visit to China,Partner inbound visit,1,0.4266358826822756,0.4346176111317188
ICEWS,Germany,2022-11-01,Official visit to China,Partner inbound visit,2,0.4266358826822756,-2.9116647615507185
ICEWS,Germany,2022-11-01,Official visit to China,Partner inbound visit,3,0.4266358826822756,-1.2303232685761154
ICEWS,Germany,2022-11-01,Official visit to China,Partner inbound visit,6,0.4266358826822756,-0.36688499319202306
ICEWS,Germany,2022-11-01,Official visit to China,Partner inbound visit,12,0.4266358826822756,-0.36688499319202306
ICEWS,Germany,2024-04-01,Official visit to China,Partner inbound visit,0,0.05975088949025251,0
ICEWS,Germany,2024-04-01,Official visit to China,Partner inbound visit,1,0.05975088949025251,0
ICEWS,Germany,2024-04-01,Official visit to China,Partner inbound visit,2,0.05975088949025251,0
ICEWS,Germany,2024-04-01,Official visit to China,Partner inbound visit,3,0.05975088949025251,0
ICEWS,Germany,2024-04-01,Official visit to China,Partner inbound visit,6,0.05975088949025251,0
ICEWS,Germany,2024-04-01,Official visit to China,Partner inbound visit,12,0.05975088949025251,0
ICEWS,India,2003-06-01,Vajpayee Visits China,Partner inbound visit,0,0.9098787204125963,0.15062163540057816
ICEWS,India,2003-06-01,Vajpayee Visits China,Partner inbound visit,1,0.9098787204125963,-0.15356249588907978
ICEWS,India,2003-06-01,Vajpayee Visits China,Partner inbound visit,2,0.9098787204125963,-0.8883893289373904
ICEWS,India,2003-06-01,Vajpayee Visits China,Partner inbound visit,3,0.9098787204125963,-0.6178671228992635
ICEWS,India,2003-06-01,Vajpayee Visits China,Partner inbound visit,6,0.9098787204125963,0.8822068292785034
ICEWS,India,2003-06-01,Vajpayee Visits China,Partner inbound visit,12,0.9098787204125963,-0.039533558764649146
ICEWS,India,2005-04-01,Official visit to India,Chinese outbound visit,0,1.455027089767052,-0.36096350566142044
ICEWS,India,2005-04-01,Official visit to India,Chinese outbound visit,1,1.455027089767052,-0.4235060830840951
ICEWS,India,2005-04-01,Official visit to India,Chinese outbound visit,2,1.455027089767052,-0.44606427685374617
ICEWS,India,2005-04-01,Official visit to India,Chinese outbound visit,3,1.455027089767052,-1.2587955121372416
ICEWS,India,2005-04-01,Official visit to India,Chinese outbound visit,6,1.455027089767052,-0.5272000244389443
ICEWS,India,2005-04-01,Official visit to India,Chinese outbound visit,12,1.455027089767052,-0.3280012049771033
ICEWS,India,2006-11-01,State visit to India,Chinese outbound visit,0,0.490135159309167,0.3676626613077652
ICEWS,India,2006-11-01,State visit to India,Chinese outbound visit,1,0.490135159309167,0.0020363570130849107
ICEWS,India,2006-11-01,State visit to India,Chinese outbound visit,2,0.490135159309167,0.6140482792978352
ICEWS,India,2006-11-01,State visit to India,Chinese outbound visit,3,0.490135159309167,0.2787725020939937
ICEWS,India,2006-11-01,State visit to India,Chinese outbound visit,6,0.490135159309167,-0.2696949893836873
ICEWS,India,2006-11-01,State visit to India,Chinese outbound visit,12,0.490135159309167,-0.1100160592255165
ICEWS,India,2006-11-01,Hu Jintao visits India,Chinese outbound visit,0,0.490135159309167,0.3676626613077652
ICEWS,India,2006-11-01,Hu Jintao visits India,Chinese outbound visit,1,0.490135159309167,0.0020363570130849107
ICEWS,India,2006-11-01,Hu Jintao visits India,Chinese outbound visit,2,0.490135159309167,0.6140482792978352
ICEWS,India,2006-11-01,Hu Jintao visits India,Chinese outbound visit,3,0.490135159309167,0.2787725020939937
ICEWS,India,2006-11-01,Hu Jintao visits India,Chinese outbound visit,6,0.490135159309167,-0.2696949893836873
ICEWS,India,2006-11-01,Hu Jintao visits India,Chinese outbound visit,12,0.490135159309167,-0.1100160592255165
ICEWS,India,2008-01-01,Official visit to China,Partner inbound visit,0,0.3792874379616115,0.610232212477579
ICEWS,India,2008-01-01,Official visit to China,Partner inbound visit,1,0.3792874379616115,-0.4166721949605309
ICEWS,India,2008-01-01,Official visit to China,Partner inbound visit,2,0.3792874379616115,-0.7712322287285382
ICEWS,India,2008-01-01,Official visit to China,Partner inbound visit,3,0.3792874379616115,-0.6194532543517969
ICEWS,India,2008-01-01,Official visit to China,Partner inbound visit,6,0.3792874379616115,0.08659332037051226
ICEWS,India,2008-01-01,Official visit to China,Partner inbound visit,12,0.3792874379616115,-0.5426191499184876
ICEWS,India,2010-12-01,Wen Jiabao's official visit to India,Chinese outbound visit,0,0.2707540249591403,0.059394618708345226
ICEWS,India,2010-12-01,Wen Jiabao's official visit to India,Chinese outbound visit,1,0.2707540249591403,-2.013754285047211
ICEWS,India,2010-12-01,Wen Jiabao's official visit to India,Chinese outbound visit,2,0.2707540249591403,-0.991497862745518
ICEWS,India,2010-12-01,Wen Jiabao's official visit to India,Chinese outbound visit,3,0.2707540249591403,-0.9565288991843242
ICEWS,India,2010-12-01,Wen Jiabao's official visit to India,Chinese outbound visit,6,0.2707540249591403,0.19329847231674702
ICEWS,India,2010-12-01,Wen Jiabao's official visit to India,Chinese outbound visit,12,0.2707540249591403,0.8090935378015214
ICEWS,India,2013-05-01,Li Keqiang Visits India,Chinese outbound visit,0,-0.016809893172283593,0.6599026621978136
ICEWS,India,2013-05-01,Li Keqiang Visits India,Chinese outbound visit,1,-0.016809893172283593,0.29483233101533896
ICEWS,India,2013-05-01,Li Keqiang Visits India,Chinese outbound visit,2,-0.016809893172283593,0.7548351257128597
ICEWS,India,2013-05-01,Li Keqiang Visits India,Chinese outbound visit,3,-0.016809893172283593,0.8545337265024829
ICEWS,India,2013-05-01,Li Keqiang Visits India,Chinese outbound visit,6,-0.016809893172283593,0.02014281621239592
